customer_id,frequency,recency,T,monetary_value,expected_purchases_endof2012,expected_clv_endof2012,p_alive,churn,estimated_transaction_value,r_quartile,f_quartile,m_quartile,RFMScore
12393.0,5.0,356.0,428.0,419.13,4.48514347779438,1595.6089673027159,0.9526187563568442,Not Churned,417.2965630416848,2,2,3,223
12394.0,1.0,154.0,217.0,891.4000000000001,2.3973981811643355,1343.2926857950588,0.8537222828774224,Not Churned,629.8015277534953,1,0,3,103
12395.0,13.0,583.0,602.0,303.2176923076923,7.918506647238499,2098.0985107731117,0.9891538883185659,Not Churned,312.12284689347723,3,3,2,332
12397.0,1.0,100.0,135.0,1195.0899999999997,3.347016823757149,2218.9343686863194,0.8716521502946583,Not Churned,768.6068638239235,1,0,3,103
12399.0,6.0,525.0,644.0,292.71999999999997,3.67076980061364,978.0025226604735,0.9442493011606252,Not Churned,312.0324069630811,3,3,2,332
12402.0,5.0,347.0,670.0,213.04000000000002,2.9309150582781927,421.83070122077044,0.6047768021250899,High Churn Risk,250.76952913297907,2,2,1,221
12403.0,1.0,472.0,521.0,427.70000000000005,1.176308617834929,489.4294531268896,0.8918515816561933,Not Churned,417.8616076512276,2,0,3,203
12406.0,4.0,675.0,697.0,1377.2899999999997,2.42135535537025,2557.479105874109,0.9726595626126987,Not Churned,1155.7106108908563,3,2,3,323
12407.0,4.0,215.0,264.0,370.455,5.520462823978026,1749.6389843758234,0.9495687409184195,Not Churned,379.41340493023193,1,2,2,122
12408.0,6.0,466.0,498.0,691.1116666666667,4.618155983785568,2584.1962023598007,0.9763947030161877,Not Churned,644.585066059492,2,3,3,233
12409.0,6.0,487.0,565.0,2769.4683333333337,4.129368417610867,8466.541996241082,0.960852285403882,Not Churned,2379.4683326541403,2,3,3,233
12410.0,1.0,194.0,502.0,693.33,1.1795401414530498,458.5394419851558,0.6283239924698959,High Churn Risk,539.2711417827035,1,0,3,103
12412.0,5.0,465.0,539.0,385.21000000000004,3.6737763617375276,1247.161356351017,0.9589995361801628,Not Churned,389.88816384626875,2,2,3,223
12413.0,3.0,336.0,402.0,252.70000000000002,3.1045830239929764,816.5120021875589,0.9428264200452663,Not Churned,297.1984773886661,2,2,2,222
12414.0,3.0,246.0,463.0,187.47,2.717608158020703,508.02951870410516,0.7776463725752832,Not Churned,250.47082418368197,1,2,1,121
12415.0,22.0,503.0,527.0,6460.528636363635,14.70499202026332,74838.64600116607,0.9892667115719617,Not Churned,6150.546623736272,2,3,3,233
12417.0,19.0,730.0,733.0,342.51631578947365,9.512746598531114,2801.1279551733996,0.9946003434917381,Not Churned,346.4623998740141,3,3,2,332
12418.0,3.0,518.0,630.0,559.0866666666666,2.097519775843924,980.4816484747712,0.936214768744443,Not Churned,516.6792363436111,2,2,3,223
12419.0,1.0,28.0,413.0,180.10000000000002,1.2250567673612491,117.22061658982466,0.24371576357328092,Churned,304.6929119054405,1,0,1,101
12421.0,5.0,490.0,505.0,204.16,3.894437300842884,837.8686556435114,0.9778482289473024,Not Churned,243.5942170794621,2,2,1,221
12422.0,13.0,626.0,721.0,396.6769230769231,6.718859700062677,2222.4578651417396,0.9581853197939348,Not Churned,397.7571799553934,3,3,3,333
12423.0,9.0,465.0,465.0,258.1766666666666,7.060498283325032,1658.6582395458463,0.9894468416594508,Not Churned,275.82987323941677,2,3,2,232
12424.0,2.0,386.0,548.0,1446.745,1.746598817199511,1655.036059925382,0.882703499854185,Not Churned,1060.2715170358988,2,1,3,213
12425.0,1.0,370.0,448.0,777.2,1.3384826445732754,747.4011651502875,0.8734104999589857,Not Churned,577.6049806849618,2,0,3,203
12426.0,1.0,468.0,662.0,582.73,0.9451732140717196,436.56706179292286,0.8291098038081995,Not Churned,488.72002001580506,2,0,3,203
12427.0,2.0,350.0,371.0,261.15000000000003,2.453048101149478,720.4777350549409,0.9461004501825646,Not Churned,316.4584234116677,2,1,2,212
12428.0,6.0,258.0,283.0,497.8733333333334,7.403790557165713,2973.1781890288516,0.9741827017965322,Not Churned,483.2816880871651,2,3,3,233
12429.0,5.0,537.0,546.0,1215.71,3.636999330616362,3429.252279942029,0.9793505843719209,Not Churned,1060.9576075901678,3,2,3,323
12431.0,23.0,658.0,693.0,423.3782608695652,12.022988189304884,4256.040513531927,0.9876181318371474,Not Churned,422.70058532960627,3,3,3,333
12432.0,2.0,130.0,172.0,871.33,4.434034362947375,2613.963392695064,0.9199879766810614,Not Churned,699.270322473011,1,1,3,113
12433.0,8.0,476.0,476.0,2553.6075,6.214606528875123,12137.579477378044,0.9881383109474323,Not Churned,2276.410147991356,2,3,3,233
12434.0,2.0,297.0,381.0,403.06999999999994,2.3934055304663464,873.3304279205946,0.913278202511607,Not Churned,405.4955349439792,2,1,3,213
12435.0,5.0,658.0,737.0,2583.5860000000002,2.777278142070735,5357.425678729415,0.9646549401367392,Not Churned,2166.243322738427,3,2,3,323
12437.0,33.0,736.0,737.0,366.8218181818183,16.15123697030594,5000.294559888409,0.9969857777939459,Not Churned,368.30746047082386,3,3,2,332
12438.0,1.0,126.0,140.0,2016.7799999999997,3.2776601286945994,3333.517254323063,0.8971933581777104,Not Churned,1144.1706182962814,1,0,3,103
12439.0,1.0,43.0,725.0,76.52000000000001,0.6514708434896314,29.261526658141406,0.11399477277681153,Churned,257.3503694767304,1,0,1,101
12440.0,1.0,255.0,717.0,290.69,0.8508981049659011,199.2850271777016,0.5571277044938955,High Churn Risk,355.2394630465011,2,0,2,202
12444.0,4.0,150.0,171.0,783.8149999999999,7.6304491596613095,4329.958325122236,0.9639458596158281,Not Churned,698.1252227115801,1,2,3,123
12445.0,1.0,398.0,420.0,133.4,1.4182046088337144,397.75033572416316,0.9009203012800787,Not Churned,283.34808924256384,2,0,1,201
12449.0,5.0,416.0,438.0,831.4579999999999,4.403993642623662,2885.25885618805,0.9753911510711687,Not Churned,750.4702193933215,2,2,3,223
12450.0,4.0,318.0,474.0,134.945,3.3861873980853816,544.7029042465703,0.8794406569641355,Not Churned,197.82878085996555,2,2,1,221
12451.0,6.0,519.0,529.0,1753.1016666666662,4.382131256172926,5879.033371248755,0.9822539276041726,Not Churned,1531.0684641404355,2,3,3,233
12454.0,4.0,365.0,421.0,2986.565,3.7691306070894384,7886.445231956746,0.9569824295248828,Not Churned,2396.505464190835,2,2,3,223
12455.0,9.0,648.0,721.0,471.50222222222214,4.7799823725101955,1906.2835927332114,0.9724917786671119,Not Churned,464.2821528854116,3,3,3,333
12456.0,2.0,210.0,254.0,1120.435,3.325370646721234,2512.6848616249467,0.9283892606485142,Not Churned,855.5526623000717,1,1,3,113
12457.0,7.0,369.0,435.0,337.6042857142857,5.944180508514394,1732.3464129194404,0.959854026739755,Not Churned,348.04630093934185,2,3,2,232
12458.0,3.0,416.0,487.0,465.6266666666667,2.634245866097572,1065.296493248029,0.9456378143829194,Not Churned,449.7289608792879,2,2,3,223
12461.0,1.0,60.0,154.0,200.0,3.02746735694982,737.4519328067709,0.7632807150073188,Not Churned,313.78845732281195,1,0,1,101
12462.0,1.0,285.0,303.0,427.4799999999999,1.8587379079304533,748.0671848295806,0.9003879968012868,Not Churned,417.7610538827943,2,0,3,203
12463.0,3.0,188.0,241.0,331.40333333333336,4.692181764719474,1397.7092468621977,0.9358346801545666,Not Churned,353.57778240286615,1,2,2,122
12464.0,6.0,299.0,309.0,166.35833333333332,6.903355499237733,1201.4200458157227,0.9810895762375734,Not Churned,206.55352330707848,2,3,1,231
12465.0,1.0,152.0,169.0,301.25000000000006,2.8849561813064835,941.139713960638,0.8959786211389382,Not Churned,360.06604393129714,1,0,2,102
12468.0,4.0,495.0,682.0,807.3775,2.458245744829741,1498.1754613997218,0.9024392180394276,Not Churned,716.2925519318071,2,2,3,223
12469.0,1.0,14.0,536.0,1113.7000000000003,0.8455740302741862,116.45635714753244,0.12406446705984057,Churned,731.4065401294586,1,0,3,103
12471.0,47.0,730.0,732.0,825.2717021276596,22.97807368268967,15658.962496470258,0.9977172989624098,Not Churned,815.0244291889544,3,3,3,333
12472.0,18.0,693.0,725.0,921.897777777778,9.120112142198765,6869.5173625540265,0.98864412293907,Not Churned,890.1811495625717,3,3,3,333
12473.0,3.0,162.0,191.0,1088.7866666666669,5.586095448583859,4186.898665567691,0.9510389933328997,Not Churned,896.1309901789647,1,2,3,123
12474.0,28.0,649.0,666.0,438.06249999999994,15.08248118853298,5511.895046150016,0.9934286757507498,Not Churned,436.90329597083354,3,3,3,333
12475.0,1.0,356.0,409.0,723.3800000000001,1.4482639849700059,778.3842200072091,0.884996434036798,Not Churned,553.0058724255182,2,0,3,203
12476.0,17.0,486.0,501.0,757.8629411764705,12.005712728861274,7350.759790406363,0.9911010592521676,Not Churned,735.1158972614516,2,3,3,233
12477.0,8.0,601.0,623.0,2281.8925,4.901470651302186,8682.032030037295,0.9841676654330221,Not Churned,2039.8246669905723,3,3,3,333
12480.0,6.0,479.0,507.0,835.4916666666668,4.546919883233329,3027.2057291508268,0.977696322410943,Not Churned,765.104537066683,2,3,3,233
12481.0,12.0,585.0,607.0,782.6491666666666,7.29135159254426,4649.473889210746,0.9879188331560266,Not Churned,749.0453103263815,3,3,3,333
12482.0,5.0,77.0,653.0,3450.728,0.22711831594785728,36.81753172045554,0.004517624289226808,Churned,2866.9206250707234,1,2,3,123
12483.0,17.0,660.0,677.0,283.4635294117647,9.189888994065925,2271.3654134467315,0.9915945086540684,Not Churned,291.7003841301196,3,3,2,332
12484.0,11.0,649.0,681.0,527.7136363636363,6.062597068870335,2685.2386314746136,0.9855222594221392,Not Churned,516.199752730316,3,3,3,333
12488.0,2.0,66.0,75.0,372.6349999999999,7.35251453108527,2244.249655271753,0.9449222479115242,Not Churned,386.40136576778195,1,1,2,112
12490.0,20.0,733.0,738.0,460.98499999999996,9.930887474312005,3861.6795801453054,0.9945833667736259,Not Churned,458.10297611732204,3,3,3,333
12492.0,2.0,340.0,403.0,131.60500000000002,2.285340378033123,493.02283899549434,0.9280437260004016,Not Churned,235.1850819978198,2,1,1,211
12493.0,1.0,32.0,197.0,201.24,2.4701805439375106,481.4469206243386,0.5763831877007143,High Churn Risk,314.3552149267084,1,0,1,101
12494.0,8.0,561.0,576.0,191.0,5.256622438172352,997.6632879188527,0.9853705143458785,Not Churned,219.25970799518998,3,3,1,331
12497.0,2.0,563.0,644.0,2518.37,1.5182530692032656,2497.6213457872745,0.9321938020348239,Not Churned,1732.5826405266916,3,1,3,313
12498.0,1.0,36.0,57.0,156.45,5.355072638740912,1241.8087906249307,0.8767597559062755,Not Churned,293.8833817988659,1,0,1,101
12500.0,16.0,650.0,673.0,347.11125,8.720039878449821,2597.281149410356,0.9899564663546039,Not Churned,351.4285259363239,3,3,2,332
12502.0,4.0,214.0,309.0,776.655,4.856034214737056,2728.6200330705487,0.9072315896189695,Not Churned,692.6046677103355,1,2,3,123
12504.0,3.0,578.0,596.0,214.88333333333333,2.208188596531864,553.4402387584112,0.9650207215293107,Not Churned,270.1084254897165,3,2,1,321
12507.0,3.0,450.0,584.0,434.93666666666667,2.2419823711637816,850.6656021105782,0.9209482161007139,Not Churned,427.74411223815696,2,2,3,223
12508.0,1.0,3.0,29.0,123.08000000000001,6.802172234493172,1373.302527732289,0.853805050280655,Not Churned,278.6312033778768,1,0,1,101
12510.0,7.0,593.0,735.0,677.4485714285713,3.733040317282065,2012.2406840952729,0.9374661529208771,Not Churned,638.5865608374212,3,3,3,333
12514.0,1.0,374.0,641.0,1017.6800000000001,0.9669068067866042,584.4562758278386,0.7679272785326126,Not Churned,687.5193908341819,2,0,3,203
12516.0,3.0,522.0,599.0,653.0533333333333,2.195940358056429,1171.0114932396123,0.9483627846834131,Not Churned,583.9924635830462,3,2,3,323
12517.0,3.0,162.0,190.0,578.63,5.607607490068872,2489.4185200010297,0.9517501072670226,Not Churned,530.6791459322883,1,2,3,123
12518.0,4.0,110.0,110.0,433.015,10.182035087120719,3419.0596269749744,0.9764659809216903,Not Churned,427.6488687399889,1,2,3,123
12519.0,1.0,413.0,476.0,340.84000000000003,1.2715601368431524,471.7764814917689,0.8834683725388786,Not Churned,378.16115162344465,2,0,2,202
12520.0,4.0,194.0,273.0,411.71000000000004,5.365104428385266,1792.2934589236602,0.9187290664272935,Not Churned,411.2221335023471,1,2,3,123
12522.0,1.0,12.0,51.0,103.32000000000001,5.578386629616091,1117.2034082228533,0.8294949770355053,Not Churned,269.5996467222356,1,0,1,101
12523.0,22.0,713.0,732.0,195.345,10.964135848782492,1910.6056944955071,0.9925750146814742,Not Churned,206.31993697081174,3,3,1,331
12524.0,15.0,660.0,669.0,704.4806666666666,8.247305491348252,4793.679691489275,0.9923037632206737,Not Churned,682.8404920479746,3,3,3,333
12525.0,2.0,149.0,647.0,203.64999999999998,1.3760762886475792,132.97794845293785,0.3078922811449834,Churned,280.3843400329479,1,1,1,111
12526.0,2.0,94.0,94.0,398.18,6.520768655647088,2142.75357694612,0.9536715454747139,Not Churned,402.4276694183803,1,1,3,113
12527.0,4.0,448.0,529.0,108.42750000000001,3.0922625868026743,483.35786644357665,0.9511542310492889,Not Churned,177.383066160873,2,2,1,221
12528.0,5.0,303.0,312.0,287.98999999999995,5.845274639292746,1553.1865072254402,0.9782761191488208,Not Churned,311.3314253504447,2,2,2,222
12530.0,8.0,583.0,642.0,425.2825,4.768338884198208,1738.9273435924918,0.9743574923958412,Not Churned,423.2522661998015,3,3,3,333
12531.0,1.0,672.0,686.0,125.22000000000001,0.9221475107000786,264.9651472121009,0.9064119234768848,Not Churned,279.60931730718204,3,0,1,301
12533.0,1.0,111.0,738.0,437.9700000000001,0.7525772929693526,101.46441211160578,0.2444225353836998,Churned,422.5556403867254,1,0,3,103
12535.0,1.0,95.0,186.0,344.90000000000003,2.6662031887152526,833.4463256682853,0.7964973250351559,Not Churned,380.0168257136219,1,0,2,102
12536.0,1.0,16.0,59.0,8322.12,5.2369572980600045,15794.460950380433,0.8235572531538524,Not Churned,4026.105610355011,1,0,3,103
12538.0,1.0,349.0,378.0,363.95,1.5494237576107126,588.716507822537,0.896520684133721,Not Churned,388.7238679347739,2,0,2,202
12539.0,5.0,694.0,716.0,1213.1380000000001,2.853463298408734,2720.4259605967145,0.9775280393705764,Not Churned,1058.8793527926853,3,2,3,323
12540.0,30.0,713.0,732.0,728.0630000000001,14.807029863559588,8895.090000221999,0.9934513061749374,Not Churned,715.9325932324831,3,3,3,333
12541.0,2.0,251.0,280.0,334.39000000000004,3.0832961628527196,1006.9190803809939,0.9397867121655312,Not Churned,362.4073950057101,2,1,2,212
12542.0,1.0,156.0,640.0,117.08999999999999,0.9151780527810645,127.40991497962072,0.4166260769317588,Churned,275.8933985009896,1,0,1,101
12545.0,1.0,184.0,259.0,372.24,2.0937673172889535,740.396196817181,0.8496072605208551,Not Churned,392.5129167543724,1,0,2,102
12546.0,1.0,31.0,77.0,401.29999999999995,4.613561268712352,1449.9752468909219,0.8283521618240317,Not Churned,405.79515543923736,1,0,3,103
12547.0,2.0,303.0,500.0,103.9,1.8862017519584975,347.18691400907744,0.8366660989366765,Not Churned,217.80364756290794,2,1,1,211
12549.0,4.0,122.0,697.0,254.315,1.0793909117089484,24.168880007533268,0.036648538737172595,Churned,289.86630187931803,1,2,2,122
12552.0,1.0,1.0,39.0,120.0,6.167335904569263,1229.2455464337738,0.8225139343618432,Not Churned,277.2234506198113,0,0,1,001
12553.0,11.0,415.0,423.0,370.0690909090909,9.216387164781931,2886.0868310030182,0.9895461958678402,Not Churned,373.91993014176234,2,3,2,232
12556.0,1.0,101.0,151.0,290.81000000000006,3.1021529209968906,944.4542832526843,0.8537537805888069,Not Churned,355.2943105565556,1,0,2,102
12557.0,7.0,706.0,722.0,2394.785714285714,3.8053015943849915,7076.213955034342,0.9840412463808518,Not Churned,2106.77537787059,3,3,3,333
12559.0,1.0,9.0,319.0,75.60000000000001,1.5208517023061598,130.50003356246572,0.26506408487089184,Churned,256.9298718996459,1,0,1,101
12560.0,2.0,138.0,143.0,420.8499999999999,5.040776034689702,1789.6436803188853,0.9503772150160236,Not Churned,416.6502689000424,1,1,3,113
12562.0,8.0,427.0,435.0,567.615,6.715104136382927,3128.563884748069,0.9863462791091974,Not Churned,547.182866183402,2,3,3,233
12567.0,13.0,644.0,666.0,1014.4292307692306,7.232947337739725,5947.7295286021135,0.9888849152821165,Not Churned,963.7880196197258,3,3,3,333
12569.0,25.0,250.0,252.0,151.0404,30.718868851904244,3930.580715861062,0.9955698825700263,Not Churned,162.7677430354729,2,3,1,231
12571.0,1.0,82.0,121.0,271.26,3.584348847284323,1047.7525622540095,0.8623166681242267,Not Churned,346.3587370435098,1,0,2,102
12572.0,1.0,43.0,51.0,487.67999999999995,5.628907592540483,1998.8870302975583,0.8985858465907585,Not Churned,445.27622142680235,1,0,3,103
12573.0,4.0,238.0,465.0,141.3475,3.393098516711037,459.8607835612655,0.7133747375681962,High Churn Risk,202.76528273084102,1,2,1,121
12575.0,1.0,69.0,526.0,281.02000000000004,1.0293602129524289,127.81066562286192,0.2795632631365529,Churned,350.8196678612759,1,0,2,102
12576.0,7.0,491.0,526.0,252.56714285714287,5.047724381861745,1199.0311624043663,0.9781398045383557,Not Churned,275.3462008485731,2,3,2,232
12577.0,4.0,701.0,736.0,360.79999999999995,2.304370763462332,783.80274262112,0.9704141741069311,Not Churned,371.96913697813466,3,2,2,322
12578.0,3.0,422.0,443.0,1210.1966666666665,2.861968476473985,2557.1425862564465,0.9629633423218409,Not Churned,983.1033092900655,2,2,3,223
12580.0,1.0,330.0,576.0,415.7,1.0632419589291253,381.9517914824075,0.7655263721569284,Not Churned,412.3768566457775,2,0,3,203
12582.0,3.0,339.0,577.0,381.09666666666664,2.2491829824750904,692.7020321034632,0.816053944199581,Not Churned,389.1757104513051,2,2,2,222
12583.0,26.0,731.0,733.0,524.2307692307692,12.872038313895128,5640.017737204483,0.9960808270420691,Not Churned,519.2214556505267,3,3,3,333
12584.0,8.0,277.0,280.0,234.315,9.66218448105513,2046.148340528476,0.9872289858904748,Not Churned,256.9745934801611,2,3,2,232
12585.0,1.0,117.0,351.0,777.25,1.594536696092123,640.4479699877256,0.620791595238319,High Churn Risk,577.6278338141512,1,0,3,103
12586.0,3.0,706.0,723.0,546.7733333333333,1.8562080742580913,884.5597412026268,0.9658184702374605,Not Churned,507.8585530721507,3,2,3,323
12588.0,2.0,558.0,597.0,314.94,1.6259825050990628,544.6435419534898,0.9439031643144088,Not Churned,350.2049441932562,3,1,2,312
12589.0,4.0,661.0,689.0,995.04,2.4465699935937533,1921.7274790649572,0.971444636106072,Not Churned,860.9854503844688,3,2,3,323
12591.0,2.0,91.0,408.0,327.0,2.10828360673241,325.1898545643269,0.4062392078148354,Churned,357.7710910723407,1,1,2,112
12592.0,2.0,427.0,519.0,218.8,1.8371010128330063,493.77081758852916,0.9214107300460155,Not Churned,289.88907678403666,2,1,1,211
12593.0,2.0,110.0,218.0,91.05000000000001,3.7059157313816975,609.6857335474175,0.8296657255195056,Not Churned,209.74187414696797,1,1,1,111
12594.0,13.0,609.0,646.0,379.6900000000001,7.4321380478810335,2410.486839581488,0.9848473855201019,Not Churned,382.1924913045931,3,3,2,332
12596.0,1.0,191.0,242.0,348.32,2.211569400510702,773.0244009275632,0.8713764716505726,Not Churned,381.5799797501752,1,0,2,102
12597.0,3.0,249.0,268.0,1098.3566666666668,4.328589245347024,3407.158490293381,0.9607549523930587,Not Churned,902.9864806154462,2,2,3,223
12598.0,9.0,639.0,648.0,433.8555555555556,5.268826406251819,1969.364585718881,0.9880377015189882,Not Churned,431.02500216134575,3,3,3,333
12599.0,12.0,548.0,577.0,149.76999999999998,7.626666647008779,1118.9572281962146,0.9858023131297691,Not Churned,173.17203969936745,3,3,1,331
12600.0,20.0,704.0,732.0,237.901,10.002062390960463,2091.886003183034,0.9901214429283218,Not Churned,247.52602749851323,3,3,2,332
12601.0,5.0,215.0,404.0,115.412,4.614193572767253,514.8643362136685,0.7134268814387736,High Churn Risk,171.88311413739888,1,2,1,121
12604.0,1.0,182.0,261.0,75.68,2.0803638569840848,479.85593984730133,0.8455434511988863,Not Churned,256.96643690634886,1,0,1,101
12605.0,3.0,82.0,458.0,325.32,2.221748427607587,157.9505800286649,0.1719188102027599,Churned,349.219973260902,1,2,2,122
12609.0,8.0,641.0,719.0,388.1575,4.303807529823355,1451.7819252551992,0.9699363017021515,Not Churned,390.92708730958907,3,3,3,333
12610.0,4.0,104.0,126.0,288.1975,9.351937626369557,2316.9044209440567,0.9596496651819116,Not Churned,315.9906321627913,1,2,2,122
12613.0,7.0,668.0,725.0,783.4657142857142,3.7889573424332497,2419.22258788789,0.975423663252185,Not Churned,729.2229185287852,3,3,3,333
12615.0,6.0,629.0,631.0,764.2500000000001,3.7479673333473476,2344.5333775325425,0.9839052016556434,Not Churned,705.6364114236763,3,3,3,333
12616.0,2.0,293.0,388.0,356.65000000000003,2.3559001581169436,793.2490371296327,0.9062352034271766,Not Churned,376.372770588498,2,1,2,212
12619.0,9.0,544.0,560.0,404.5822222222222,6.000254114960653,2088.130907172603,0.9863987201886506,Not Churned,405.16487309646635,3,3,3,333
12620.0,2.0,190.0,204.0,388.875,3.930113110974091,1371.7136405972838,0.9458595446861096,Not Churned,396.58994166465874,1,1,3,113
12621.0,31.0,667.0,668.0,790.3667741935482,16.610571854498595,10798.939214076534,0.9967882730979439,Not Churned,776.3139278804883,3,3,3,333
12623.0,6.0,420.0,696.0,361.3533333333333,3.3620485534587408,827.3525547977883,0.7209036810623485,High Churn Risk,369.32325768197245,2,3,2,232
12624.0,1.0,71.0,177.0,341.19,2.7468633126907873,809.345728934895,0.7538561595962544,Not Churned,378.3211235277703,1,0,2,102
12625.0,3.0,385.0,596.0,1398.3966666666665,2.192542535383117,2040.4735346010523,0.8596545600516716,Not Churned,1117.9207910189941,2,2,3,223
12626.0,8.0,303.0,326.0,690.56,8.54484118798627,4633.079596432409,0.9801290462491974,Not Churned,654.2325394132248,2,3,3,233
12627.0,6.0,130.0,140.0,618.4183333333332,12.374841061725611,5635.373954841698,0.9785015064065431,Not Churned,583.9051791008914,1,3,3,133
12628.0,2.0,60.0,64.0,226.41000000000003,7.946117463409936,1827.2024657148313,0.9497617479710233,Not Churned,294.66340329728985,1,1,1,111
12629.0,1.0,38.0,423.0,853.86,1.2250752155146256,256.07387542573053,0.2697454873555477,Churned,612.6433983581122,1,0,3,103
12630.0,1.0,34.0,43.0,569.0899999999999,6.015381962434518,2271.137985062188,0.8962094750305508,Not Churned,482.4856863729434,1,0,3,103
